rating,restaurantRating,rating_deviation,friendCount,reviewCount,reviewUsefulCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,reviewer_account_age_days,reviewer_engagement_ratio,reviewer_social_reach,reviewer_helpfulness_ratio,reviewer_activity_level,review_word_count,flagged
3,3.5,0.5,1,43,0,27,2,11,1,0,0,270,0.9090909090909091,1,0.6136363636363636,3.784189633918261,8,0
4,4.0,0.0,7,29,2,41,12,13,4,0,1,39,2.2,8,1.3666666666666667,3.4011973816621555,106,0
2,4.0,2.0,0,3,0,0,0,0,0,0,0,22,0.0,0,0.0,1.3862943611198906,70,1
2,4.0,2.0,0,4,0,1,0,0,0,0,0,29,0.2,0,0.2,1.6094379124341003,68,1
4,3.5,0.5,0,1,0,1,1,1,0,0,0,20,1.5,0,0.5,0.6931471805599453,168,1
5,4.5,0.5,0,12,0,0,1,0,0,0,0,11,0.07692307692307693,0,0.0,2.5649493574615367,20,1
3,3.5,0.5,1,11,0,2,1,2,0,0,0,108,0.4166666666666667,1,0.16666666666666666,2.4849066497880004,22,1
2,4.0,2.0,107,393,3,617,265,341,205,2,17,1493,3.1040609137055837,124,1.5659898477157361,5.976350909297934,440,0
5,4.0,1.0,4,8,0,8,1,2,1,13,0,27,1.2222222222222223,4,0.8888888888888888,2.1972245773362196,129,1
4,4.0,0.0,65,198,3,459,254,239,64,0,9,262,4.78391959798995,74,2.306532663316583,5.293304824724492,50,0
5,3.5,1.5,0,8,0,2,2,1,0,0,0,442,0.5555555555555556,0,0.2222222222222222,2.1972245773362196,22,1
5,4.0,1.0,38,166,2,283,119,100,19,48,8,896,3.0059880239520957,46,1.6946107784431137,5.117993812416755,78,0
5,4.0,1.0,2,5,0,0,0,0,0,0,0,313,0.0,2,0.0,1.791759469228055,46,1
5,4.5,0.5,0,3,0,1,0,0,0,0,0,669,0.25,0,0.25,1.3862943611198906,51,0
4,3.5,0.5,103,8,0,0,0,1,0,0,2,1950,0.1111111111111111,105,0.0,2.1972245773362196,31,0
4,4.0,0.0,55,501,2,429,286,182,67,36,6,847,1.7868525896414342,61,0.8545816733067729,6.218600119691729,65,0
4,3.5,0.5,2,40,0,13,11,10,3,0,0,158,0.8292682926829268,2,0.3170731707317073,3.713572066704308,26,0
1,4.0,3.0,0,6,0,6,0,0,0,0,0,30,0.8571428571428571,0,0.8571428571428571,1.9459101490553132,71,1
3,4.0,1.0,26,90,1,55,19,19,11,5,2,69,1.021978021978022,28,0.6043956043956044,4.51085950651685,380,0
3,4.0,1.0,0,1,0,2,0,0,0,0,0,11,1.0,0,1.0,0.6931471805599453,76,1
1,3.5,2.5,0,3,0,1,0,0,0,0,0,27,0.25,0,0.25,1.3862943611198906,45,1
4,4.0,0.0,82,292,0,324,183,194,63,2,12,169,2.3924914675767917,94,1.10580204778157,5.680172609017068,153,0
4,4.0,0.0,299,665,2,1218,845,540,232,31,30,788,3.9084084084084085,329,1.8288288288288288,6.501289670540389,160,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,22,0.0,0,0.0,0.6931471805599453,48,1
1,4.0,3.0,0,1,0,0,0,0,0,0,0,22,0.0,0,0.0,0.6931471805599453,87,1
4,3.5,0.5,0,14,0,19,15,6,64,0,1,3,2.6666666666666665,1,1.2666666666666666,2.70805020110221,16,1
4,4.0,0.0,0,6,0,0,0,0,0,0,0,23,0.0,0,0.0,1.9459101490553132,109,1
5,3.5,1.5,0,3,0,0,0,0,1,0,0,31,0.0,0,0.0,1.3862943611198906,12,1
1,3.5,2.5,0,1,0,0,0,0,0,0,0,26,0.0,0,0.0,0.6931471805599453,43,1
4,4.5,0.5,12,22,10,72,9,19,0,0,1,1831,4.3478260869565215,13,3.130434782608696,3.1354942159291497,149,0
5,4.0,1.0,1,1,1,1,0,0,0,0,0,76,0.5,1,0.5,0.6931471805599453,27,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,3,0.0,0,0.0,0.6931471805599453,130,1
2,4.0,2.0,0,13,0,2,1,1,1,0,0,1513,0.2857142857142857,0,0.14285714285714285,2.6390573296152584,100,1
5,3.5,1.5,23,82,1,184,65,16,46,0,0,23,3.1927710843373496,23,2.216867469879518,4.418840607796598,182,0
2,4.0,2.0,67,180,0,153,76,68,49,1,13,212,1.6408839779005524,80,0.8453038674033149,5.198497031265826,160,0
4,4.0,0.0,0,2,0,0,0,0,0,0,0,13,0.0,0,0.0,1.0986122886681098,23,1
5,4.5,0.5,29,1,2,2,1,0,1,1,0,981,1.5,29,1.0,0.6931471805599453,200,0
1,4.0,3.0,0,1,0,2,0,1,0,0,0,10,1.5,0,1.0,0.6931471805599453,128,1
1,4.0,3.0,2,41,1,36,12,26,1,0,0,706,1.7619047619047619,2,0.8571428571428571,3.7376696182833684,35,0
4,4.0,0.0,20,183,8,776,390,346,30,0,5,336,8.217391304347826,25,4.217391304347826,5.214935757608986,117,0
3,3.5,0.5,0,7,0,0,0,0,0,0,0,11,0.0,0,0.0,2.0794415416798357,129,1
4,4.0,0.0,0,16,0,1,1,0,1,0,0,128,0.11764705882352941,0,0.058823529411764705,2.833213344056216,53,1
2,4.0,2.0,8,1,0,0,0,0,0,0,0,4,0.0,8,0.0,0.6931471805599453,79,1
1,4.0,3.0,0,4,0,1,0,1,0,0,0,23,0.4,0,0.2,1.6094379124341003,57,1
4,4.0,0.0,0,1,0,0,0,0,0,0,0,27,0.0,0,0.0,0.6931471805599453,2,1
5,4.0,1.0,3,66,1,117,47,19,14,0,2,198,2.7313432835820897,5,1.7462686567164178,4.204692619390966,171,0
2,4.0,2.0,0,2,0,0,0,0,0,0,0,2,0.0,0,0.0,1.0986122886681098,63,1
4,4.0,0.0,0,3,0,1,1,0,0,0,0,23,0.5,0,0.25,1.3862943611198906,71,1
5,4.0,1.0,0,2,0,1,0,0,0,0,0,9,0.3333333333333333,0,0.3333333333333333,1.0986122886681098,33,1
5,4.0,1.0,1299,902,19,10051,8851,8493,12278,0,440,694,30.337763012181618,1739,11.130675526024364,6.805722553416985,193,0
4,4.0,0.0,6,86,0,53,16,27,3,0,0,21,1.103448275862069,6,0.6091954022988506,4.465908118654584,37,0
1,4.0,3.0,0,1,0,1,0,0,0,0,0,0,0.5,0,0.5,0.6931471805599453,61,1
1,4.0,3.0,0,2,0,1,0,0,0,0,0,188,0.3333333333333333,0,0.3333333333333333,1.0986122886681098,159,1
5,4.0,1.0,0,7,0,3,4,2,0,1,0,19,1.125,0,0.375,2.0794415416798357,106,0
4,4.0,0.0,14,28,0,23,9,11,3,0,0,40,1.4827586206896552,14,0.7931034482758621,3.367295829986474,19,1
5,4.0,1.0,0,5,0,1,1,0,0,0,0,467,0.3333333333333333,0,0.16666666666666666,1.791759469228055,28,1
3,4.0,1.0,5,74,0,73,19,23,9,5,1,1012,1.5333333333333334,6,0.9733333333333334,4.31748811353631,76,0
4,4.0,0.0,17,27,3,30,14,19,5,0,2,28,2.25,19,1.0714285714285714,3.332204510175204,139,0
5,3.5,1.5,0,2,0,0,0,0,0,0,0,7,0.0,0,0.0,1.0986122886681098,31,1
5,3.5,1.5,5,63,0,114,20,18,12,0,1,30,2.375,6,1.78125,4.1588830833596715,99,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,12,0.0,0,0.0,0.6931471805599453,74,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,162,0.0,0,0.0,1.0986122886681098,27,0
5,4.0,1.0,664,571,11,3956,3743,2855,5678,20,78,683,18.45104895104895,742,6.916083916083916,6.349138991379798,201,0
5,4.0,1.0,1,7,0,4,3,0,1,0,0,102,0.875,1,0.5,2.0794415416798357,21,1
4,4.0,0.0,7,5,0,6,0,0,1,0,0,17,1.0,7,1.0,1.791759469228055,53,0
3,4.0,1.0,0,3,0,1,0,0,0,0,0,63,0.25,0,0.25,1.3862943611198906,145,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,358,0.0,0,0.0,1.0986122886681098,21,0
5,4.5,0.5,8,18,1,14,12,5,4,0,0,271,1.631578947368421,8,0.7368421052631579,2.9444389791664403,38,0
2,4.0,2.0,0,16,0,16,5,2,1,0,0,1375,1.3529411764705883,0,0.9411764705882353,2.833213344056216,44,0
4,4.0,0.0,0,1,0,0,0,0,0,0,0,15,0.0,0,0.0,0.6931471805599453,42,1
2,4.0,2.0,10,31,0,9,2,4,1,5,0,42,0.46875,10,0.28125,3.4657359027997265,36,0
4,4.0,0.0,134,417,2,1019,686,675,313,0,26,581,5.69377990430622,160,2.437799043062201,6.035481432524756,29,0
5,4.0,1.0,4,2,0,0,0,0,0,0,0,133,0.0,4,0.0,1.0986122886681098,15,1
4,4.0,0.0,0,4,0,2,0,0,0,0,0,12,0.4,0,0.4,1.6094379124341003,13,1
3,4.0,1.0,1,25,0,2,1,1,0,0,0,282,0.15384615384615385,1,0.07692307692307693,3.258096538021482,28,0
5,4.0,1.0,0,2,0,2,1,0,0,0,0,688,1.0,0,0.6666666666666666,1.0986122886681098,49,1
5,4.0,1.0,0,11,0,4,4,0,1,0,0,12,0.6666666666666666,0,0.3333333333333333,2.4849066497880004,25,1
2,4.0,2.0,9,11,0,4,2,2,0,0,3,45,0.6666666666666666,12,0.3333333333333333,2.4849066497880004,37,0
1,3.5,2.5,0,1,0,1,0,0,0,0,0,21,0.5,0,0.5,0.6931471805599453,48,1
5,4.0,1.0,2,22,2,5,3,2,1,0,0,420,0.43478260869565216,2,0.21739130434782608,3.1354942159291497,67,0
1,4.0,3.0,0,3,0,0,0,0,0,0,0,26,0.0,0,0.0,1.3862943611198906,61,1
2,4.0,2.0,0,4,0,1,0,1,0,0,0,27,0.4,0,0.2,1.6094379124341003,70,1
3,4.0,1.0,0,3,0,0,0,0,0,0,0,8,0.0,0,0.0,1.3862943611198906,64,1
5,4.0,1.0,0,5,0,1,0,0,0,0,0,31,0.16666666666666666,0,0.16666666666666666,1.791759469228055,57,1
5,4.0,1.0,0,2,0,1,0,0,0,0,0,18,0.3333333333333333,0,0.3333333333333333,1.0986122886681098,47,1
4,4.0,0.0,198,290,1,970,718,1021,264,11,24,437,9.309278350515465,222,3.3333333333333335,5.673323267171493,176,0
2,3.5,1.5,0,14,0,7,3,0,0,0,1,842,0.6666666666666666,1,0.4666666666666667,2.70805020110221,46,0
4,4.0,0.0,7,33,0,18,5,18,2,0,1,17,1.2058823529411764,8,0.5294117647058824,3.5263605246161616,15,0
3,4.0,1.0,114,195,2,516,321,339,167,5,21,89,6.0,135,2.63265306122449,5.278114659230517,156,0
1,4.0,3.0,2,69,0,38,11,15,2,0,1,530,0.9142857142857143,3,0.5428571428571428,4.248495242049359,94,0
4,4.0,0.0,7,20,0,18,3,9,3,16,2,494,1.4285714285714286,9,0.8571428571428571,3.044522437723423,12,0
5,4.0,1.0,1,27,0,5,1,1,1,0,0,29,0.25,1,0.17857142857142858,3.332204510175204,16,1
5,4.0,1.0,0,6,0,1,0,1,0,0,0,1006,0.2857142857142857,0,0.14285714285714285,1.9459101490553132,11,1
4,4.0,0.0,11,10,0,13,4,4,0,0,0,83,1.9090909090909092,11,1.1818181818181819,2.3978952727983707,29,0
4,4.0,0.0,50,284,0,317,82,130,48,103,6,1164,1.856140350877193,56,1.1122807017543859,5.652489180268651,32,0
5,3.5,1.5,23,133,0,190,76,49,26,0,3,219,2.3507462686567164,26,1.4179104477611941,4.897839799950911,53,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,9,0.0,0,0.0,0.6931471805599453,173,1
5,3.5,1.5,73,1224,0,644,177,111,58,0,15,10,0.7608163265306123,88,0.5257142857142857,7.110696122978827,12,0
5,4.0,1.0,0,4,0,0,0,0,0,0,0,8,0.0,0,0.0,1.6094379124341003,38,1
4,4.0,0.0,6,69,0,63,12,8,3,0,1,474,1.1857142857142857,7,0.9,4.248495242049359,54,0
5,4.0,1.0,28,98,0,125,78,108,42,0,3,13,3.1414141414141414,31,1.2626262626262625,4.59511985013459,38,0
1,4.0,3.0,1,1,0,1,0,0,0,0,0,29,0.5,1,0.5,0.6931471805599453,48,1
3,3.5,0.5,41,217,0,214,100,93,56,0,6,746,1.8669724770642202,47,0.981651376146789,5.384495062789089,69,0
5,4.0,1.0,0,3,0,0,0,0,0,0,0,138,0.0,0,0.0,1.3862943611198906,68,1
4,4.0,0.0,4,18,0,27,18,16,1,0,0,608,3.210526315789474,4,1.4210526315789473,2.9444389791664403,85,0
2,4.5,2.5,4,6,0,8,2,0,1,0,0,0,1.4285714285714286,4,1.1428571428571428,1.9459101490553132,39,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,14,0.0,0,0.0,0.6931471805599453,115,1
3,4.0,1.0,26,184,0,121,49,35,26,0,2,0,1.1081081081081081,28,0.654054054054054,5.220355825078324,35,0
4,4.0,0.0,9,213,1,140,66,78,18,1,1,169,1.3271028037383177,10,0.6542056074766355,5.365976015021851,38,0
4,4.0,0.0,44,44,0,26,20,24,17,27,1,53,1.5555555555555556,45,0.5777777777777777,3.8066624897703196,37,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,19,0.0,0,0.0,1.0986122886681098,74,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,1,0.0,0,0.0,1.0986122886681098,3,1
1,3.5,2.5,0,2,0,0,0,0,0,0,0,30,0.0,0,0.0,1.0986122886681098,37,1
4,4.0,0.0,0,20,1,11,3,1,0,0,1,147,0.7142857142857143,1,0.5238095238095238,3.044522437723423,37,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,27,0.0,0,0.0,0.6931471805599453,61,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,7,0.0,0,0.0,1.0986122886681098,138,1
4,4.0,0.0,414,48,0,75,48,38,73,30,5,48,3.2857142857142856,419,1.530612244897959,3.8918202981106265,68,0
3,4.0,1.0,164,248,1,849,678,571,289,0,35,909,8.42570281124498,199,3.4096385542168677,5.517452896464707,92,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,8,0.0,0,0.0,0.6931471805599453,208,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,1.0986122886681098,45,1
5,4.0,1.0,1,7,2,25,9,5,1,0,0,37,4.875,1,3.125,2.0794415416798357,66,0
2,4.0,2.0,0,4,0,1,1,1,0,0,0,407,0.6,0,0.2,1.6094379124341003,94,1
2,4.0,2.0,0,12,1,4,3,0,0,0,0,615,0.5384615384615384,0,0.3076923076923077,2.5649493574615367,135,0
4,4.0,0.0,10,251,1,87,41,28,15,0,0,927,0.6190476190476191,10,0.34523809523809523,5.529429087511423,172,0
4,4.0,0.0,0,32,0,34,1,0,5,0,0,6,1.0606060606060606,0,1.0303030303030303,3.4965075614664802,31,1
5,4.0,1.0,0,1,0,0,0,0,0,0,0,13,0.0,0,0.0,0.6931471805599453,96,1
4,4.0,0.0,0,4,0,1,1,0,0,0,0,20,0.4,0,0.2,1.6094379124341003,46,1
5,4.0,1.0,2,3,0,0,0,0,0,0,0,35,0.0,2,0.0,1.3862943611198906,13,1
2,4.0,2.0,0,23,0,27,7,4,1,0,0,669,1.5833333333333333,0,1.125,3.1780538303479458,88,1
4,4.0,0.0,26,65,0,102,46,62,19,2,4,1471,3.1818181818181817,30,1.5454545454545454,4.189654742026425,91,0
5,4.5,0.5,0,1,0,0,0,0,0,0,0,7,0.0,0,0.0,0.6931471805599453,14,1
1,4.0,3.0,0,2,0,2,0,0,0,0,0,21,0.6666666666666666,0,0.6666666666666666,1.0986122886681098,152,1
3,4.0,1.0,0,2,0,0,0,0,0,0,0,1019,0.0,0,0.0,1.0986122886681098,199,1
3,4.0,1.0,18,31,2,110,74,124,91,0,0,88,9.625,18,3.4375,3.4657359027997265,205,0
5,4.0,1.0,23,102,1,106,17,22,11,5,0,772,1.4077669902912622,23,1.029126213592233,4.634728988229636,63,0
4,4.0,0.0,0,1,0,0,0,0,0,0,0,24,0.0,0,0.0,0.6931471805599453,38,1
5,4.0,1.0,0,33,0,14,4,1,2,0,0,663,0.5588235294117647,0,0.4117647058823529,3.5263605246161616,34,1
3,4.0,1.0,10,62,3,101,62,60,7,0,1,76,3.5396825396825395,11,1.6031746031746033,4.143134726391533,40,0
3,3.5,0.5,5,3,1,1,0,0,0,0,0,21,0.25,5,0.25,1.3862943611198906,54,0
3,4.0,1.0,16,99,0,145,55,79,11,0,1,1214,2.79,17,1.45,4.605170185988092,87,0
5,4.0,1.0,0,6,0,0,0,0,0,0,0,28,0.0,0,0.0,1.9459101490553132,36,1
3,4.0,1.0,0,7,0,0,0,0,0,0,0,160,0.0,0,0.0,2.0794415416798357,27,0
5,4.0,1.0,3,3,0,1,1,0,0,6,0,256,0.5,3,0.25,1.3862943611198906,15,0
3,4.0,1.0,9,15,1,15,6,5,4,0,1,918,1.625,10,0.9375,2.772588722239781,446,0
4,3.5,0.5,1,33,1,46,11,19,1,2,1,171,2.235294117647059,2,1.3529411764705883,3.5263605246161616,74,0
5,4.5,0.5,41,16,1,20,11,8,4,2,2,832,2.2941176470588234,43,1.1764705882352942,2.833213344056216,117,0
5,4.0,1.0,0,35,0,21,8,3,0,0,0,378,0.8888888888888888,0,0.5833333333333334,3.58351893845611,25,1
5,4.5,0.5,23,11,0,6,1,2,0,20,0,367,0.75,23,0.5,2.4849066497880004,80,0
1,4.0,3.0,0,1,0,1,0,1,0,0,0,23,1.0,0,0.5,0.6931471805599453,103,1
5,4.0,1.0,1,15,0,2,0,0,0,0,0,882,0.125,1,0.125,2.772588722239781,45,1
4,4.0,0.0,43,231,1,235,134,149,60,2,6,659,2.2327586206896552,49,1.0129310344827587,5.44673737166631,105,0
5,4.0,1.0,0,2,0,0,0,0,0,0,0,139,0.0,0,0.0,1.0986122886681098,100,1
1,4.0,3.0,0,12,0,3,2,6,0,0,0,4,0.8461538461538461,0,0.23076923076923078,2.5649493574615367,51,1
4,3.5,0.5,75,261,0,244,136,175,41,256,5,809,2.118320610687023,80,0.9312977099236641,5.568344503761097,166,0
1,4.0,3.0,0,1,0,1,0,1,0,0,0,8,1.0,0,0.5,0.6931471805599453,59,1
2,4.0,2.0,23,89,1,74,54,28,3,0,2,1503,1.7333333333333334,25,0.8222222222222222,4.499809670330265,103,0
5,4.0,1.0,1,17,0,6,4,1,0,0,1,1255,0.6111111111111112,2,0.3333333333333333,2.8903717578961645,93,0
2,4.0,2.0,11,29,1,27,14,27,5,0,1,595,2.2666666666666666,12,0.9,3.4011973816621555,125,0
4,4.0,0.0,189,61,2,112,46,32,38,0,4,169,3.064516129032258,193,1.8064516129032258,4.127134385045092,28,0
3,4.0,1.0,1,3,0,2,2,0,0,0,1,27,1.0,2,0.5,1.3862943611198906,178,1
5,4.0,1.0,12,40,0,37,11,15,2,0,0,877,1.5365853658536586,12,0.9024390243902439,3.713572066704308,217,0
5,3.5,1.5,0,5,0,1,0,0,0,0,0,21,0.16666666666666666,0,0.16666666666666666,1.791759469228055,16,1
5,4.0,1.0,0,6,0,5,0,1,0,0,0,98,0.8571428571428571,0,0.7142857142857143,1.9459101490553132,61,1
5,4.0,1.0,41,99,0,92,56,35,49,3,2,424,1.83,43,0.92,4.605170185988092,90,0
5,4.0,1.0,0,4,0,3,1,0,0,0,0,8,0.8,0,0.6,1.6094379124341003,54,1
4,4.0,0.0,8,48,0,7,2,2,0,0,0,2293,0.22448979591836735,8,0.14285714285714285,3.8918202981106265,21,0
4,4.0,0.0,53,17,1,18,7,3,8,35,1,577,1.5555555555555556,54,1.0,2.8903717578961645,72,0
4,4.0,0.0,0,5,0,0,0,0,0,0,0,15,0.0,0,0.0,1.791759469228055,12,1
3,4.0,1.0,0,2,0,0,0,0,0,0,0,22,0.0,0,0.0,1.0986122886681098,170,1
4,4.5,0.5,15,130,1,78,15,19,12,4,2,264,0.8549618320610687,17,0.5954198473282443,4.875197323201151,204,0
4,3.5,0.5,0,6,0,1,0,0,0,0,0,3,0.14285714285714285,0,0.14285714285714285,1.9459101490553132,47,1
5,4.0,1.0,0,4,0,1,0,0,0,0,0,56,0.2,0,0.2,1.6094379124341003,69,1
5,4.0,1.0,0,4,0,0,0,0,0,0,0,10,0.0,0,0.0,1.6094379124341003,22,1
5,4.0,1.0,0,2,0,1,0,0,0,0,0,6,0.3333333333333333,0,0.3333333333333333,1.0986122886681098,167,1
2,4.0,2.0,0,1,0,0,0,0,0,0,0,23,0.0,0,0.0,0.6931471805599453,89,1
1,3.5,2.5,0,2,0,9,0,2,0,0,0,12,3.6666666666666665,0,3.0,1.0986122886681098,430,1
4,4.0,0.0,15,35,0,32,3,7,2,5,1,298,1.1666666666666667,16,0.8888888888888888,3.58351893845611,103,0
4,4.0,0.0,3,2,0,0,0,0,0,11,0,32,0.0,3,0.0,1.0986122886681098,44,0
4,3.5,0.5,0,3,0,0,0,0,0,0,0,2,0.0,0,0.0,1.3862943611198906,126,1
5,4.5,0.5,0,7,0,0,0,0,0,0,0,298,0.0,0,0.0,2.0794415416798357,44,0
5,4.0,1.0,16,110,0,52,15,18,3,15,0,685,0.7657657657657657,16,0.46846846846846846,4.709530201312334,176,0
5,4.0,1.0,0,3,0,0,0,0,0,0,0,272,0.0,0,0.0,1.3862943611198906,15,1
4,3.5,0.5,0,1,0,0,0,0,0,0,0,18,0.0,0,0.0,0.6931471805599453,45,1
3,3.5,0.5,41,217,0,214,100,93,56,0,6,429,1.8669724770642202,47,0.981651376146789,5.384495062789089,122,0
5,3.5,1.5,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.6931471805599453,15,1
4,4.0,0.0,12,36,0,22,17,7,3,1,1,1389,1.2432432432432432,13,0.5945945945945946,3.6109179126442243,51,0
5,4.0,1.0,1,33,0,25,13,10,2,0,2,33,1.411764705882353,3,0.7352941176470589,3.5263605246161616,59,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,15,0.0,0,0.0,0.6931471805599453,11,1
4,4.0,0.0,3,126,0,165,65,83,18,0,2,69,2.4645669291338583,5,1.2992125984251968,4.844187086458591,132,0
4,4.0,0.0,12,1,0,4,4,4,0,0,0,16,6.0,12,2.0,0.6931471805599453,141,1
2,4.0,2.0,0,1,0,0,0,0,0,0,0,24,0.0,0,0.0,0.6931471805599453,15,1
3,4.0,1.0,0,25,0,15,3,3,0,0,0,19,0.8076923076923077,0,0.5769230769230769,3.258096538021482,17,0
3,4.5,1.5,14,28,0,23,9,11,3,0,0,40,1.4827586206896552,14,0.7931034482758621,3.367295829986474,9,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,19,0.0,0,0.0,1.0986122886681098,33,0
4,4.0,0.0,5,69,0,28,10,15,2,0,0,881,0.7571428571428571,5,0.4,4.248495242049359,12,0
4,4.0,0.0,1,3,0,3,1,0,1,0,0,9,1.0,1,0.75,1.3862943611198906,36,1
4,4.0,0.0,3,118,0,51,11,9,3,6,2,459,0.5966386554621849,5,0.42857142857142855,4.77912349311153,25,0
4,4.0,0.0,0,5,0,1,0,0,0,0,0,5,0.16666666666666666,0,0.16666666666666666,1.791759469228055,12,1
5,4.0,1.0,1,14,1,3,0,0,0,0,0,772,0.2,1,0.2,2.70805020110221,49,0
5,3.5,1.5,35,215,1,195,178,387,42,0,3,54,3.5185185185185186,38,0.9027777777777778,5.375278407684165,62,0
4,4.0,0.0,0,16,0,4,4,0,1,0,0,530,0.47058823529411764,0,0.23529411764705882,2.833213344056216,37,1
4,3.5,0.5,0,2,0,0,2,2,0,0,0,6,1.3333333333333333,0,0.0,1.0986122886681098,33,1
5,4.0,1.0,116,64,0,53,17,14,7,26,0,1484,1.2923076923076924,116,0.8153846153846154,4.174387269895637,114,0
2,4.0,2.0,0,3,0,3,0,0,0,0,0,621,0.75,0,0.75,1.3862943611198906,206,1
3,3.5,0.5,0,10,0,2,1,0,0,0,0,23,0.2727272727272727,0,0.18181818181818182,2.3978952727983707,28,1
1,4.0,3.0,0,2,0,0,0,0,0,0,0,25,0.0,0,0.0,1.0986122886681098,101,1
5,4.0,1.0,17,85,0,168,100,92,23,0,0,65,4.186046511627907,17,1.9534883720930232,4.454347296253507,30,0
3,4.0,1.0,0,1,0,0,0,0,0,0,0,13,0.0,0,0.0,0.6931471805599453,171,1
5,4.0,1.0,0,4,0,2,2,0,0,0,0,1,0.8,0,0.4,1.6094379124341003,17,1
4,3.5,0.5,0,1,0,0,0,0,0,0,0,198,0.0,0,0.0,0.6931471805599453,18,1
4,4.0,0.0,48,252,0,215,76,45,33,0,6,1818,1.3280632411067195,54,0.849802371541502,5.53338948872752,191,0
3,4.0,1.0,0,30,0,5,2,2,0,0,0,17,0.2903225806451613,0,0.16129032258064516,3.4339872044851463,42,1
2,4.0,2.0,0,354,1,449,137,102,47,0,3,454,1.9380281690140846,3,1.2647887323943663,5.872117789475416,177,0
4,3.5,0.5,2,6,0,1,0,0,0,0,0,19,0.14285714285714285,2,0.14285714285714285,1.9459101490553132,165,0
5,4.5,0.5,0,10,0,3,0,0,1,0,0,873,0.2727272727272727,0,0.2727272727272727,2.3978952727983707,11,1
5,4.0,1.0,0,8,1,2,0,0,0,0,0,3,0.2222222222222222,0,0.2222222222222222,2.1972245773362196,20,0
5,4.0,1.0,0,14,0,8,0,1,0,0,0,49,0.6,0,0.5333333333333333,2.70805020110221,6,0
5,4.0,1.0,0,8,0,0,0,0,0,0,0,207,0.0,0,0.0,2.1972245773362196,12,1
4,3.5,0.5,0,4,0,1,0,0,0,0,0,89,0.2,0,0.2,1.6094379124341003,29,1
5,4.0,1.0,0,2,0,1,1,0,0,0,0,1262,0.6666666666666666,0,0.3333333333333333,1.0986122886681098,107,1
3,3.5,0.5,0,3,0,0,0,0,0,0,0,52,0.0,0,0.0,1.3862943611198906,4,1
5,4.0,1.0,8,91,0,102,53,29,11,0,5,1369,2.0,13,1.108695652173913,4.5217885770490405,6,0
4,4.0,0.0,0,10,0,1,0,0,0,0,0,232,0.09090909090909091,0,0.09090909090909091,2.3978952727983707,8,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,513,0.0,0,0.0,1.0986122886681098,42,0
2,4.0,2.0,0,4,0,0,0,0,0,0,0,37,0.0,0,0.0,1.6094379124341003,89,1
5,4.0,1.0,4,49,0,60,16,9,2,0,2,223,1.7,6,1.2,3.912023005428146,45,0
3,3.5,0.5,101,406,0,356,196,91,72,0,10,442,1.5798525798525798,111,0.8746928746928747,6.008813185442595,87,0
3,4.0,1.0,0,2,0,0,0,0,0,0,0,28,0.0,0,0.0,1.0986122886681098,27,1
4,4.0,0.0,120,133,0,73,30,12,17,23,6,982,0.8582089552238806,126,0.5447761194029851,4.897839799950911,53,0
5,3.5,1.5,0,8,0,0,0,0,0,0,0,19,0.0,0,0.0,2.1972245773362196,85,1
5,4.0,1.0,72,57,3,49,7,12,11,0,4,902,1.1724137931034482,76,0.8448275862068966,4.060443010546419,35,0
3,3.5,0.5,0,4,0,0,0,0,0,0,0,27,0.0,0,0.0,1.6094379124341003,4,1
5,4.0,1.0,0,2,0,4,0,1,0,1,0,39,1.6666666666666667,0,1.3333333333333333,1.0986122886681098,34,1
5,4.0,1.0,24,60,0,107,46,68,23,1710,3,636,3.622950819672131,27,1.7540983606557377,4.110873864173311,300,0
3,3.5,0.5,22,5,0,0,0,0,1,0,0,155,0.0,22,0.0,1.791759469228055,30,1
4,4.0,0.0,4,82,0,104,35,23,5,0,6,981,1.9518072289156627,10,1.2530120481927711,4.418840607796598,165,0
4,4.0,0.0,1,81,0,57,20,20,6,0,0,752,1.1829268292682926,1,0.6951219512195121,4.406719247264253,56,0
4,4.0,0.0,0,63,0,4,0,0,0,0,1,44,0.0625,1,0.0625,4.1588830833596715,77,0
5,3.5,1.5,10,127,1,96,55,10,24,0,3,5,1.2578125,13,0.75,4.852030263919617,75,0
5,4.0,1.0,1,4,0,5,2,1,0,0,1,418,1.6,2,1.0,1.6094379124341003,110,1
